product_id,product_name,purchased_date,product_category,customer_id,customer_email
NCDE-19503736,Monitor Sony X10,2020-11-09,Home Appliances,,stephen52@example.net
EWOY-51408953,Headphones Sony X4T,2020-03-12,Health & Sports,,drichards@example.com
HUBX-53963936,Cell Phone Samsung X4T,2020-08-26,Home Appliances,,fcaldwell@example.org
VPZS-26344871,Smartwatch Motorola SmartX,2014-01-24,Home Appliances,387-86-3669,
TZWK-73597967,Smartwatch Samsung 456ty,2014-02-16,Electronics,,daviskathleen@example.com
DMIM-23859272,GPS Samsung 456ty,2014-02-08,Health & Sports,528-37-6000,
NNDH-61136225,TV LG X10,2018-03-10,Health & Sports,285-49-2462,
MNZE-57879436,Headphones Sony SmartX,2014-06-22,Health & Sports,,lholmes@example.com
VTKF-57604587,Tablet Samsung S10,2021-08-06,Health & Sports,220-55-5990,
UHCA-52320490,Cell Phone BenQ X4T,2018-07-16,Home Appliances,689-37-4296,
IFTK-54869991,Tablet Motorola 456ty,2013-05-20,Home Appliances,,zross@example.net
KNKY-63538315,Monitor Samsung X10,2014-09-07,Home Appliances,,sherribriggs@example.com
VBMA-56656297,GPS LG 456ty,2012-11-30,Health & Sports,,vnorris@example.org
JYDL-97827276,Tablet Apple d95,2019-04-22,Home Appliances,,mschultz@example.com
GYEU-70008577,Smartwatch Sony X10,2016-12-03,Health & Sports,,clane@example.org
NHDQ-79359858,Monitor Samsung X10,2012-09-14,Home Appliances,,davidchristian@example.org
MBZX-68785251,Headphones BenQ S10,2016-11-29,Electronics,039-50-9870,
XALX-36962371,Smartwatch LG X4T,2013-08-16,Health & Sports,103-27-9456,
GKSN-07147505,Monitor Samsung X4T,2012-07-22,Health & Sports,,thernandez@example.org
LZUO-17987320,Computer Apple X10,2020-05-17,Health & Sports,,wileycarrie@example.org
KGGW-62762947,GPS LG X4T,2013-02-16,Electronics,129-11-5896,
VBZT-34463904,GPS Motorola SmartX,2018-02-11,Health & Sports,728-84-2697,
RDHJ-89342173,GPS Sony SmartX,2016-11-22,Electronics,,jasonwright@example.com
GRBR-08949878,Computer Apple 456ty,2019-08-07,Home Appliances,,andersondavid@example.net
JZAA-93618294,Tablet Sony 456ty,2021-01-09,Electronics,,zrobinson@example.net
MTWE-54486114,Monitor LG 456ty,2022-04-14,Electronics,115-40-9788,
XWSV-58159814,Smartwatch Sony X4T,2016-04-19,Health & Sports,,zgomez@example.com
EYOS-47961033,TV Apple X10,2019-06-13,Health & Sports,208-31-2117,
JELN-91919063,Computer BenQ 456ty,2014-09-03,Electronics,876-85-9192,
UQQL-86458553,Monitor BenQ X10,2019-03-19,Electronics,558-95-7828,
VOSZ-88948455,Computer Apple S10,2015-02-07,Home Appliances,373-32-1066,
RLLM-57928096,GPS Apple 456ty,2018-04-25,Electronics,340-41-0517,
ZTPA-88915958,Headphones Motorola d95,2013-11-10,Home Appliances,073-59-6505,
ETTY-41838103,Monitor Motorola d95,2012-08-31,Electronics,,marywalsh@example.org
NUHB-80050352,Smartwatch BenQ X10,2020-04-11,Home Appliances,,mosscolleen@example.org
PSGK-15677930,GPS LG X10,2021-05-29,Electronics,710-66-6155,
ZNTK-01600464,Cell Phone Apple X4T,2021-01-03,Home Appliances,407-84-3204,
OUEC-61817255,Tablet LG X10,2017-03-05,Health & Sports,320-17-5088,
BUOS-71167411,Tablet LG SmartX,2019-01-04,Electronics,621-61-5959,
FICW-02207825,Cell Phone Motorola SmartX,2019-01-12,Home Appliances,,katelyn65@example.com
QEOM-58468137,Smartwatch Samsung 456ty,2019-10-10,Home Appliances,847-93-4180,
AWBD-23911127,Tablet BenQ X10,2017-10-13,Home Appliances,783-76-9906,
AINP-57095264,Tablet BenQ d95,2013-10-02,Home Appliances,102-45-0781,
VQIA-86875890,Monitor Samsung S10,2012-11-29,Home Appliances,693-69-0451,
NAUH-02580295,TV Sony S10,2016-04-13,Health & Sports,778-60-1411,
NRTC-66263904,Monitor Motorola X4T,2015-01-21,Home Appliances,584-82-5597,
CGJZ-28734960,Tablet BenQ X10,2014-06-24,Home Appliances,,stephaniemyers@example.com
HGXF-38535616,Smartwatch BenQ d95,2013-08-15,Electronics,,nnichols@example.com
PCIQ-27678129,Headphones Motorola X10,2013-06-08,Home Appliances,263-56-0435,
AYRN-03189111,Cell Phone LG 456ty,2017-07-17,Health & Sports,667-16-6258,
DUZJ-29458646,Smartwatch Samsung SmartX,2013-09-10,Electronics,701-26-5505,
MTHB-93955879,Smartwatch LG d95,2020-01-24,Home Appliances,,samuelstrickland@example.com
BXHH-65601003,TV Sony d95,2013-05-29,Electronics,613-71-3471,
VKLP-38334597,GPS Motorola S10,2021-07-29,Electronics,650-70-5589,
YIYD-93527311,TV Sony d95,2021-08-03,Electronics,,fwilcox@example.com
FYXN-81626843,TV Samsung d95,2014-10-10,Health & Sports,753-81-7952,
VYET-92850366,Monitor Apple X10,2016-07-15,Home Appliances,,glassbarry@example.com
KFVN-46289718,Headphones Motorola X10,2021-05-19,Electronics,483-95-7001,
BQHQ-01077700,Computer Apple S10,2020-05-25,Home Appliances,,qtran@example.org
ZXTF-22230899,Cell Phone Samsung S10,2017-04-18,Electronics,631-42-9631,
CCFL-83629871,Tablet BenQ 456ty,2016-06-16,Health & Sports,443-88-4056,
DKVY-47385141,Monitor Sony d95,2022-05-23,Home Appliances,,bking@example.org
HPJT-97424863,TV Apple d95,2014-09-29,Home Appliances,,luispalmer@example.com
BKRL-46289670,Headphones Apple SmartX,2017-12-19,Electronics,398-61-6334,
QXOJ-64365580,Cell Phone BenQ X4T,2014-09-03,Electronics,161-67-0754,
CJRT-46061510,TV Sony SmartX,2017-08-15,Electronics,,erika67@example.com
TDHS-08113010,Monitor BenQ X10,2014-03-11,Home Appliances,,reedgregory@example.org
MUBZ-43413801,Monitor Motorola X10,2019-02-27,Electronics,,amandabaker@example.com
BVTU-82180553,GPS Sony 456ty,2013-11-03,Health & Sports,,msmith@example.org
TYNO-83296563,Computer BenQ 456ty,2014-01-24,Electronics,,smiller@example.org
XRHT-43233614,GPS BenQ 456ty,2016-06-26,Health & Sports,212-01-4976,
DKKJ-60464645,Headphones BenQ X10,2012-12-14,Electronics,119-09-1546,
QYMO-10463696,Cell Phone Samsung X4T,2014-07-31,Home Appliances,387-63-4586,
ECLN-37119021,GPS LG SmartX,2013-09-09,Home Appliances,177-56-4005,
BNWV-46265599,TV BenQ SmartX,2014-06-08,Electronics,,mooreryan@example.com
ISSM-19794273,Monitor Samsung X10,2016-05-14,Home Appliances,,vangbradley@example.com
TLIY-46355049,TV BenQ SmartX,2013-11-28,Electronics,,michaelnelson@example.net
BVKM-11549542,Cell Phone Apple SmartX,2019-05-16,Home Appliances,,wesley63@example.com
VQVB-15786931,Computer BenQ X4T,2022-02-02,Home Appliances,258-39-3782,
FFCQ-97013810,Headphones Apple X4T,2013-03-27,Electronics,232-16-5062,
MTIN-63557181,Monitor Samsung 456ty,2018-10-15,Home Appliances,,kenneth79@example.org
RWMR-18165944,Headphones Sony S10,2017-12-06,Health & Sports,701-56-4569,
EZKB-12888424,Monitor Samsung X10,2015-06-21,Home Appliances,771-01-4596,
NCLV-24614794,Cell Phone Apple d95,2013-07-09,Home Appliances,,chloe82@example.org
NTRE-93575732,Monitor LG X10,2012-07-08,Home Appliances,,jason08@example.org
EBMS-41740335,Headphones Motorola 456ty,2017-08-15,Health & Sports,773-04-7727,
HWXT-69386117,Computer BenQ X4T,2022-02-28,Electronics,344-06-9138,
XWRA-57526898,Computer Motorola X4T,2016-08-25,Health & Sports,,nmccarthy@example.com
HZOM-79400315,GPS BenQ X4T,2014-12-25,Electronics,463-88-9372,
MAID-92653402,Cell Phone Apple X4T,2020-10-18,Home Appliances,,billytaylor@example.net
NLQB-37545617,Tablet Motorola S10,2017-05-08,Electronics,763-05-6211,
FHKW-13367908,Tablet Apple X4T,2017-02-11,Home Appliances,180-22-4271,
LNSI-68046341,TV BenQ 456ty,2021-01-22,Health & Sports,,brentthomas@example.com
EMPT-18020352,Headphones Motorola 456ty,2018-03-29,Home Appliances,230-33-0515,
HUZO-36214211,Cell Phone BenQ X10,2015-12-12,Health & Sports,,lrobinson@example.org
AUXZ-25395785,Cell Phone BenQ S10,2013-12-15,Electronics,,smithmonique@example.com
TOMW-64824240,Smartwatch Sony X10,2016-12-06,Electronics,569-06-0026,
UPGY-33249542,Cell Phone Samsung S10,2015-05-17,Home Appliances,,tracey58@example.org
ILUP-68876742,Tablet LG X4T,2016-08-14,Home Appliances,808-75-7406,
DYMG-19080903,Tablet Samsung X10,2014-06-20,Health & Sports,374-82-3652,
JHRC-66959296,TV BenQ S10,2019-09-04,Home Appliances,,kabbott@example.com
FZSF-07470603,Monitor Motorola X4T,2019-03-07,Health & Sports,,lisamorgan@example.com
SVGJ-18731620,Headphones LG d95,2020-09-01,Health & Sports,,anthony25@example.com
FEKB-16403998,GPS Samsung 456ty,2021-08-22,Electronics,490-54-7662,
GKLH-64493113,TV Samsung SmartX,2019-04-25,Health & Sports,469-93-2939,
JGKL-41680827,Headphones Motorola SmartX,2013-10-26,Health & Sports,,huffcaitlin@example.org
LROB-32152864,Smartwatch Motorola d95,2016-03-15,Electronics,072-66-9404,
HHAP-17244022,Headphones Apple X4T,2021-05-23,Home Appliances,705-15-3545,
FIAW-30708203,Monitor Samsung d95,2016-12-13,Electronics,861-48-8497,
MOVT-73749523,Computer Sony S10,2022-05-19,Health & Sports,,renee63@example.org
RHZO-57945403,TV Samsung d95,2016-11-13,Home Appliances,,kimberlynelson@example.com
VOIV-90829070,Headphones Apple d95,2020-12-30,Home Appliances,328-43-8961,
VOAU-63707972,GPS Samsung S10,2019-04-27,Electronics,,zpace@example.net
VKNH-19770724,GPS Motorola X10,2017-09-25,Health & Sports,547-39-0163,
LUZV-08159022,Smartwatch Sony SmartX,2022-05-12,Electronics,265-50-8886,
EBEN-68524574,Tablet BenQ 456ty,2017-11-11,Health & Sports,,kanekari@example.org
WEOZ-55255525,Headphones Samsung X10,2019-11-26,Electronics,601-90-1671,
ZSPS-49018808,TV LG X4T,2013-09-22,Electronics,228-36-4279,
GBOP-84342694,Tablet Apple 456ty,2016-08-09,Health & Sports,558-85-3541,
JDYN-85290170,GPS LG SmartX,2014-08-04,Electronics,203-13-1587,
PDBA-11740116,GPS Motorola X10,2018-04-27,Health & Sports,522-49-1920,
HKMY-98499986,GPS BenQ S10,2013-04-10,Electronics,827-33-5020,
LICJ-13556421,Monitor LG X4T,2020-06-17,Health & Sports,,jmorales@example.net
KMDO-30704644,Tablet LG 456ty,2013-04-18,Electronics,,anthonytaylor@example.net
ZAYF-00791020,Computer Samsung d95,2012-11-17,Health & Sports,134-58-3655,
HJBY-74420386,Computer BenQ X4T,2019-04-24,Health & Sports,337-14-9816,
UIDI-74171347,Cell Phone Apple X10,2015-12-13,Health & Sports,,carol13@example.org
FQWY-56894748,Computer LG d95,2012-08-28,Electronics,369-63-4233,
BBAR-35707758,Computer LG X10,2020-01-29,Home Appliances,,maynardmichael@example.com
BWTT-68167858,GPS LG 456ty,2018-05-09,Health & Sports,680-82-5627,
HROG-58242520,Headphones Apple X10,2022-03-11,Health & Sports,308-12-7149,
QUCX-61618023,Computer Sony X4T,2022-05-27,Electronics,,apatterson@example.org
OZVP-93892886,Cell Phone Samsung d95,2019-01-16,Home Appliances,029-27-4620,
MYHL-87865207,Computer Motorola SmartX,2022-02-12,Home Appliances,,paige46@example.org
SDEI-91581026,Monitor BenQ X10,2015-10-04,Home Appliances,,cartermary@example.com
PQYK-86841923,Smartwatch Samsung d95,2020-03-30,Health & Sports,,tiffany54@example.net
RYEF-79963469,Computer Samsung X10,2014-04-30,Home Appliances,800-63-1226,
MGJW-59031906,Computer LG X10,2022-02-23,Health & Sports,,robertswilliam@example.com
VYJK-54198480,Headphones Sony S10,2016-04-28,Health & Sports,,hannahrivera@example.net
LJYQ-21488986,Cell Phone Apple X4T,2020-01-04,Health & Sports,,johnsoncrystal@example.com
KVEM-46020519,Cell Phone BenQ SmartX,2012-09-01,Health & Sports,,vdiaz@example.com
MPEH-62699423,Smartwatch Apple SmartX,2018-04-04,Electronics,009-94-3248,
DXSC-68962148,Headphones Motorola d95,2017-09-22,Health & Sports,222-49-7989,
KNRZ-90135057,Monitor LG X10,2020-10-07,Health & Sports,276-09-1127,
XSHV-80069101,TV BenQ S10,2019-04-12,Home Appliances,,kbutler@example.org
IFQQ-48911894,Headphones LG 456ty,2017-01-15,Home Appliances,,smithdavid@example.org
HGMH-95912527,Cell Phone LG S10,2015-09-02,Home Appliances,597-17-8534,
CGJG-01325253,Cell Phone Samsung 456ty,2019-11-07,Home Appliances,387-44-0905,
JIEU-07791849,Headphones LG SmartX,2021-05-13,Electronics,103-21-5852,
GYWS-37412902,Cell Phone BenQ X4T,2016-05-30,Home Appliances,,christopherwinters@example.net
TLCF-70229927,Computer Sony S10,2018-07-20,Electronics,286-64-6699,
DAHX-32710672,Cell Phone Motorola X10,2018-02-26,Home Appliances,,ejackson@example.com
WXNI-56353331,Computer BenQ SmartX,2018-04-26,Health & Sports,159-04-9782,
JFUP-24554110,Tablet BenQ S10,2016-09-09,Health & Sports,,robert29@example.org
WGCU-27483281,Computer LG X10,2013-04-28,Electronics,335-67-0927,
SDXG-05195486,Smartwatch Sony X10,2018-01-10,Electronics,385-74-3959,
FXKD-63287666,Computer Motorola 456ty,2014-07-28,Electronics,,nicholaslewis@example.net
GXYO-88324841,Monitor Apple X4T,2020-08-23,Home Appliances,376-24-9566,
MFNO-66658519,TV LG d95,2019-02-11,Health & Sports,,rvega@example.org
PDYQ-16032418,GPS LG 456ty,2013-04-09,Health & Sports,693-86-2415,
UDPV-46739743,Computer BenQ SmartX,2018-12-23,Health & Sports,006-12-6640,
PGFQ-30076560,Computer Motorola X10,2018-05-01,Electronics,,traceypena@example.org
XKUT-17600467,Computer BenQ SmartX,2015-09-15,Electronics,715-30-3064,
POCQ-95215876,Cell Phone Samsung 456ty,2012-10-13,Electronics,,tranjulie@example.com
POMG-28484474,Cell Phone Motorola d95,2021-12-02,Electronics,,ronald71@example.com
DEFP-46876201,Computer Apple SmartX,2021-11-18,Electronics,,justingonzalez@example.com
WWAW-25156299,Computer Samsung 456ty,2021-07-15,Health & Sports,,penny01@example.net
NXTY-45376641,Smartwatch Sony S10,2019-04-16,Home Appliances,107-24-2639,
HWQE-73806449,TV LG 456ty,2017-03-15,Health & Sports,,chandlerdavid@example.net
YQVN-70602301,Cell Phone Motorola X4T,2019-09-15,Home Appliances,700-12-9232,
DVTI-18432281,Smartwatch Sony X4T,2019-05-05,Health & Sports,,matthew10@example.org
GTGL-80406645,TV Apple d95,2017-11-16,Home Appliances,,jmarsh@example.com
QDSG-38577116,Monitor LG SmartX,2017-04-19,Electronics,,kari68@example.net
TIWJ-27732060,GPS BenQ d95,2013-07-17,Health & Sports,381-16-3436,
RUWV-13982333,Headphones LG X10,2015-07-30,Health & Sports,824-95-5600,
YCDR-54323658,Headphones Apple 456ty,2014-10-13,Health & Sports,633-48-4772,
SDCL-90844911,TV Sony 456ty,2018-05-26,Home Appliances,,lewisjoseph@example.net
BTEQ-64894920,Smartwatch LG X10,2014-09-09,Home Appliances,,ramseyrichard@example.net
TZCD-95352831,Tablet Samsung d95,2021-09-07,Health & Sports,,ahuynh@example.org
FLUM-12806386,Tablet LG S10,2018-06-23,Home Appliances,,goodmandavid@example.com
JQFR-79792875,Tablet LG d95,2015-12-12,Health & Sports,386-05-9266,
NWLV-59298129,Cell Phone BenQ X4T,2022-02-12,Home Appliances,613-38-0063,
OTUS-11792869,GPS Samsung d95,2015-04-20,Home Appliances,,michaelwilliams@example.org
QCFA-36379365,GPS Apple SmartX,2016-06-01,Health & Sports,214-81-2382,
FBHW-18567620,Cell Phone LG 456ty,2012-10-08,Home Appliances,,ericweeks@example.org
UVXZ-90557899,TV Samsung d95,2019-07-18,Electronics,,mariahwalsh@example.net
GTIJ-91995303,Cell Phone Apple SmartX,2018-10-09,Electronics,405-74-0281,
KFFT-42834535,Monitor Sony d95,2017-03-25,Electronics,,iburns@example.com
QVCP-53500023,Computer Apple 456ty,2015-08-28,Home Appliances,,allenjoshua@example.com
VUML-28292757,Monitor Apple d95,2022-04-07,Health & Sports,609-39-4258,
NJDB-90316494,Monitor BenQ SmartX,2021-10-27,Health & Sports,,michael56@example.com
GUSJ-20532567,Smartwatch Sony SmartX,2016-08-10,Health & Sports,877-85-4700,
KJPU-45348925,GPS BenQ X10,2013-01-02,Health & Sports,,lyonsscott@example.net
RFED-26264333,Headphones BenQ SmartX,2015-02-15,Electronics,658-31-4574,
ZAHT-66461021,Computer Samsung X10,2020-12-11,Home Appliances,,lindseyflores@example.net
AJOM-07966592,Cell Phone LG SmartX,2018-11-15,Electronics,147-92-7713,
QUEQ-69369210,Tablet LG SmartX,2014-03-03,Health & Sports,761-56-0684,
QONY-26968847,GPS Samsung 456ty,2021-02-16,Health & Sports,,jerrysampson@example.com
UTPE-58390894,Cell Phone Sony X10,2016-12-27,Home Appliances,,reevesnathaniel@example.org
JFIX-09526529,GPS Samsung X10,2016-04-24,Home Appliances,,barbara71@example.net
LIKU-73830100,TV Apple X4T,2014-05-15,Health & Sports,467-37-6905,
WXYI-00489273,TV Apple S10,2015-05-19,Electronics,,estesbrittney@example.org
WWFX-07325563,Cell Phone LG d95,2013-07-29,Electronics,597-63-2996,
NPGR-98044048,Computer BenQ X4T,2021-04-16,Health & Sports,,ijacobs@example.com
LCSN-29886394,Cell Phone BenQ d95,2012-06-21,Health & Sports,091-45-9111,
AANN-10493617,Cell Phone Samsung 456ty,2018-03-28,Electronics,017-37-9498,
MDYW-73002165,Smartwatch Sony SmartX,2017-07-14,Home Appliances,,lloydnatalie@example.org
ZDJD-99629939,Tablet Samsung X4T,2015-06-30,Health & Sports,670-85-4220,
OINS-72348913,Headphones Samsung 456ty,2016-03-12,Health & Sports,101-19-8516,
AEBG-97450342,Tablet Motorola X4T,2014-06-19,Home Appliances,728-55-2251,
GWPQ-60387506,Headphones LG X4T,2012-09-05,Electronics,433-77-4515,
SDCN-68868623,Tablet Apple X4T,2019-01-25,Electronics,,mriggs@example.net
BIYG-25562727,Smartwatch Sony X10,2012-12-28,Home Appliances,077-49-9420,
RQOZ-27823229,Headphones Motorola d95,2018-02-12,Electronics,649-35-9111,
PPHE-71661709,Tablet Motorola X4T,2022-05-16,Electronics,260-96-0642,
KJFW-10177697,TV BenQ SmartX,2015-06-14,Electronics,,ywalker@example.com
CERW-45464368,Headphones LG X10,2014-05-25,Home Appliances,,douglasmaxwell@example.org
IJMY-83353984,Computer Sony X10,2014-09-02,Electronics,,paullin@example.net
RENO-77163033,Monitor Samsung S10,2020-05-02,Electronics,683-66-4437,
MATJ-97600874,GPS Sony d95,2018-03-07,Home Appliances,341-21-7447,
TIGA-11185503,Cell Phone BenQ 456ty,2019-12-13,Health & Sports,,millerernest@example.net
BQBO-79118855,TV Apple X4T,2014-12-27,Health & Sports,779-97-0696,
KCDE-84261659,Cell Phone LG SmartX,2012-12-24,Electronics,578-39-4271,
PATX-31598437,Tablet Apple X4T,2015-06-09,Health & Sports,,jimmypatel@example.com
BTFH-30899446,Smartwatch Sony S10,2020-10-07,Electronics,,hannamary@example.net
IWGR-04574121,TV Sony SmartX,2018-12-08,Electronics,,peteralvarez@example.org
QVGA-15085308,Computer Apple 456ty,2015-10-04,Health & Sports,,wdixon@example.net
ZXDO-58871167,Smartwatch LG d95,2021-07-19,Electronics,,christopher19@example.net
TZXC-87482206,Computer BenQ SmartX,2014-05-24,Electronics,,freemanstephanie@example.org
DTJO-39412793,Cell Phone BenQ d95,2021-01-04,Electronics,,julie46@example.net
ZCQD-62715883,Cell Phone Motorola X10,2013-03-12,Home Appliances,890-09-4878,
BSEH-57472530,Smartwatch Samsung X4T,2021-06-17,Health & Sports,,xscott@example.org
SGXU-95243526,Cell Phone Samsung 456ty,2015-11-17,Home Appliances,186-79-6385,
ODTR-12500705,Headphones LG X10,2017-10-26,Health & Sports,588-38-7285,
WKCR-64763213,TV BenQ S10,2016-06-20,Electronics,153-64-7979,
QTFO-56118520,Smartwatch LG d95,2018-03-03,Electronics,,maria23@example.com
BRYW-96893347,Smartwatch Motorola X10,2014-05-27,Electronics,,davisdaniel@example.com
CSVG-08621902,Headphones BenQ X10,2015-10-27,Electronics,,wolfekristin@example.com
BKPY-30508453,Smartwatch Apple X10,2012-11-10,Home Appliances,276-87-6233,
OXJH-33525237,Monitor BenQ S10,2018-04-28,Health & Sports,,jenkinsmary@example.org
VJLY-14597837,TV BenQ X10,2021-09-27,Home Appliances,,reynoldsdavid@example.com
DDOX-01784221,TV Apple SmartX,2014-09-27,Health & Sports,225-02-2258,
LRWT-11219995,Cell Phone Motorola X4T,2017-01-12,Electronics,044-94-3156,
VZQM-79704871,Cell Phone Sony S10,2021-05-25,Home Appliances,036-98-9898,
ODXW-31819550,Headphones Sony 456ty,2016-08-17,Home Appliances,081-17-6267,
BQPR-25976369,Computer Sony X10,2019-04-04,Home Appliances,,adamreyes@example.net
UOQY-94182775,Headphones BenQ SmartX,2012-09-30,Electronics,,bradytimothy@example.org
OLPF-44556685,Smartwatch BenQ SmartX,2020-03-29,Electronics,405-35-9250,
WSDE-00262186,Smartwatch LG 456ty,2019-02-19,Electronics,,elizabethodonnell@example.com
UCQP-64347744,Computer Samsung X10,2016-04-18,Health & Sports,221-51-6329,
FUZH-99074492,Computer Samsung X4T,2013-09-26,Health & Sports,,brendarobinson@example.net
RNHT-84580757,Tablet Samsung SmartX,2021-07-04,Home Appliances,,murrayjames@example.org
WBPC-51341442,GPS BenQ SmartX,2012-08-28,Electronics,886-88-0311,
VKKF-87358712,Cell Phone Motorola X10,2015-01-16,Home Appliances,368-33-6792,
BBQS-67545446,Tablet Samsung S10,2021-12-03,Home Appliances,,john01@example.org
JFDJ-15858438,GPS BenQ X4T,2021-04-04,Home Appliances,,martinezseth@example.org
IXRK-96630067,Computer LG 456ty,2021-12-14,Health & Sports,684-85-0113,
VVUR-65571351,Monitor Sony X10,2020-09-09,Home Appliances,307-93-0390,
ZRHY-60048154,GPS BenQ X10,2015-04-02,Home Appliances,,emilyschmidt@example.org
IZSO-66448869,GPS Apple SmartX,2013-08-07,Health & Sports,254-94-1885,
IDIG-04913258,Smartwatch BenQ X10,2014-05-07,Home Appliances,426-36-6969,
IUSY-26483343,Computer LG d95,2017-07-07,Health & Sports,365-16-5374,
